experiment,game_index,seed,label_a,label_b,p1_ai,p2_ai,p1_label,p2_label,winner_player,winner_ai,winner_label,first_attacker,trump_suit,rounds,p1_wounds,p2_wounds,tie_breaker,final_reason,hero_usage,drafted_heroes_p1,drafted_heroes_p2
Strategic_vs_Strategic,19,7018,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Shire,16,0,5,False,normal,"{'nazgul': 1, 'aragorn': 1, 'gollum': 1, 'saruman': 1, 'legolas': 1, 'gandalf': 1}","['galadriel', 'saruman', 'frodo', 'legolas']","['gandalf', 'nazgul', 'aragorn', 'gollum']"
Strategic_vs_Strategic,20,7019,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Rohan,12,0,0,False,normal,"{'sauron': 1, 'aragorn': 1, 'gollum': 1, 'legolas': 1, 'gandalf': 1}","['boromir', 'balrog', 'sauron', 'aragorn', 'gollum']","['gandalf', 'frodo', 'legolas']"
Strategic_vs_Strategic,21,7020,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Shire,18,0,4,False,normal,"{'nazgul': 1, 'aragorn': 1, 'saruman': 1, 'wormtongue': 1, 'legolas': 1, 'gandalf': 1, 'balrog': 1}","['galadriel', 'balrog', 'saruman', 'wormtongue', 'legolas']","['gandalf', 'nazgul', 'aragorn']"
Strategic_vs_Strategic,22,7021,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Gondor,17,0,2,False,normal,"{'nazgul': 1, 'legolas': 1, 'sauron': 1, 'wormtongue': 1, 'aragorn': 1, 'gollum': 1}","['boromir', 'nazgul', 'frodo', 'legolas']","['sauron', 'wormtongue', 'aragorn', 'gollum']"
Strategic_vs_Strategic,23,7022,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Mordor,19,6,0,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'nazgul': 1, 'gollum': 1, 'gandalf': 1, 'balrog': 1}","['gandalf', 'sauron', 'wormtongue', 'legolas']","['balrog', 'nazgul', 'frodo', 'gollum']"
Strategic_vs_Strategic,24,7023,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Rohan,18,0,5,False,normal,"{'sauron': 1, 'aragorn': 1, 'gollum': 1, 'nazgul': 1, 'legolas': 1, 'gandalf': 1, 'balrog': 1}","['galadriel', 'balrog', 'sauron', 'aragorn', 'gollum']","['gandalf', 'nazgul', 'legolas']"
Strategic_vs_Strategic,25,7024,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Shire,17,2,0,False,normal,"{'saruman': 1, 'nazgul': 1, 'legolas': 1, 'boromir': 1}","['boromir', 'balrog', 'nazgul', 'legolas']","['galadriel', 'gandalf', 'saruman', 'frodo']"
Strategic_vs_Strategic,26,7025,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Gondor,15,0,0,False,normal,"{'saruman': 1, 'aragorn': 1, 'gollum': 1, 'gandalf': 1, 'boromir': 1}","['boromir', 'balrog', 'frodo', 'gollum']","['galadriel', 'gandalf', 'saruman', 'aragorn']"
Strategic_vs_Strategic,27,7026,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Rohan,21,4,0,False,normal,"{'sauron': 1, 'nazgul': 1, 'aragorn': 1, 'gollum': 1, 'saruman': 1, 'wormtongue': 1, 'legolas': 1}","['sauron', 'nazgul', 'aragorn', 'gollum']","['galadriel', 'saruman', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,28,7027,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Gondor,14,1,0,False,normal,"{'nazgul': 1, 'legolas': 1, 'wormtongue': 1, 'gollum': 1, 'boromir': 1}","['boromir', 'balrog', 'wormtongue', 'gollum']","['galadriel', 'gandalf', 'nazgul', 'legolas']"
Strategic_vs_Strategic,29,7028,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Rohan,10,0,6,False,normal,"{'saruman': 1, 'gandalf': 1, 'galadriel': 1}","['boromir', 'saruman', 'aragorn']","['galadriel', 'gandalf', 'sauron', 'wormtongue', 'gollum']"
Strategic_vs_Strategic,30,7029,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Mordor,19,6,0,False,normal,"{'nazgul': 1, 'legolas': 1, 'saruman': 1, 'gollum': 1, 'gandalf': 1, 'balrog': 1}","['gandalf', 'nazgul', 'legolas']","['boromir', 'balrog', 'saruman', 'frodo', 'gollum']"
Strategic_vs_Strategic,31,7030,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Gondor,16,0,6,False,normal,"{'sauron': 1, 'legolas': 1, 'nazgul': 1, 'aragorn': 1, 'boromir': 1}","['galadriel', 'gandalf', 'nazgul', 'aragorn']","['boromir', 'sauron', 'frodo', 'legolas']"
Strategic_vs_Strategic,32,7031,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Gondor,13,0,6,False,normal,"{'wormtongue': 1, 'gollum': 1, 'saruman': 1, 'boromir': 1}","['galadriel', 'gandalf', 'saruman', 'frodo']","['boromir', 'balrog', 'wormtongue', 'gollum']"
Strategic_vs_Strategic,33,7032,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Rohan,17,0,2,False,normal,"{'saruman': 1, 'wormtongue': 1, 'sauron': 1, 'nazgul': 1, 'aragorn': 1}","['gandalf', 'sauron', 'nazgul', 'aragorn']","['galadriel', 'balrog', 'saruman', 'wormtongue']"
Strategic_vs_Strategic,34,7033,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Gondor,16,1,1,False,normal,"{'saruman': 1, 'legolas': 1, 'sauron': 1, 'nazgul': 1, 'gollum': 1, 'boromir': 1}","['galadriel', 'balrog', 'sauron', 'nazgul', 'gollum']","['boromir', 'saruman', 'legolas']"
Strategic_vs_Strategic,35,7034,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Gondor,17,0,1,False,normal,"{'sauron': 1, 'nazgul': 1, 'saruman': 1, 'wormtongue': 1, 'gandalf': 1, 'balrog': 1, 'galadriel': 1, 'boromir': 1}","['boromir', 'balrog', 'saruman', 'wormtongue']","['galadriel', 'gandalf', 'sauron', 'nazgul']"
Strategic_vs_Strategic,36,7035,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Gondor,18,0,2,False,normal,"{'sauron': 1, 'wormtongue': 1, 'nazgul': 1, 'boromir': 1}","['galadriel', 'gandalf', 'nazgul', 'frodo']","['boromir', 'balrog', 'sauron', 'wormtongue']"
Strategic_vs_Strategic,37,7036,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Mordor,16,0,0,False,normal,"{'sauron': 1, 'nazgul': 1, 'aragorn': 1, 'boromir': 1, 'gandalf': 1}","['boromir', 'balrog', 'sauron', 'frodo']","['galadriel', 'gandalf', 'nazgul', 'aragorn']"
Strategic_vs_Strategic,38,7037,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Mordor,12,6,0,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'saruman': 1, 'boromir': 1}","['boromir', 'sauron', 'wormtongue', 'legolas']","['galadriel', 'gandalf', 'saruman', 'frodo']"
Strategic_vs_Strategic,39,7038,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Rohan,20,6,0,False,normal,"{'saruman': 1, 'legolas': 1, 'nazgul': 1, 'aragorn': 1, 'gollum': 1, 'balrog': 1, 'galadriel': 1}","['galadriel', 'nazgul', 'aragorn', 'gollum']","['balrog', 'saruman', 'frodo', 'legolas']"
Strategic_vs_Strategic,40,7039,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Rohan,16,0,1,False,normal,"{'nazgul': 1, 'legolas': 1, 'saruman': 1, 'wormtongue': 1, 'aragorn': 1, 'boromir': 1}","['boromir', 'nazgul', 'frodo', 'legolas']","['galadriel', 'saruman', 'wormtongue', 'aragorn']"
Strategic_vs_Strategic,41,7040,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Mordor,14,0,2,False,normal,"{'saruman': 1, 'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'gandalf': 1}","['gandalf', 'saruman', 'frodo']","['galadriel', 'balrog', 'sauron', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,42,7041,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Mordor,11,0,0,False,normal,"{'wormtongue': 1, 'aragorn': 1, 'gollum': 1, 'nazgul': 1, 'legolas': 1, 'boromir': 1}","['boromir', 'wormtongue', 'aragorn', 'gollum']","['galadriel', 'nazgul', 'frodo', 'legolas']"
Strategic_vs_Strategic,43,7042,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Shire,15,2,2,False,normal,"{'sauron': 1, 'aragorn': 1, 'gollum': 1, 'legolas': 1, 'gandalf': 1}","['galadriel', 'balrog', 'sauron', 'aragorn', 'gollum']","['gandalf', 'frodo', 'legolas']"
Strategic_vs_Strategic,44,7043,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Shire,14,0,1,False,normal,"{'wormtongue': 1, 'aragorn': 1, 'nazgul': 1, 'legolas': 1, 'gandalf': 1}","['gandalf', 'nazgul', 'frodo', 'legolas']","['galadriel', 'balrog', 'wormtongue', 'aragorn']"
Strategic_vs_Strategic,45,7044,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Rohan,14,1,3,False,normal,"{'nazgul': 1, 'aragorn': 1, 'gollum': 1, 'saruman': 1, 'legolas': 1, 'gandalf': 1}","['galadriel', 'saruman', 'frodo', 'legolas']","['gandalf', 'nazgul', 'aragorn', 'gollum']"
Strategic_vs_Strategic,46,7045,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Rohan,19,2,0,False,normal,"{'saruman': 1, 'gollum': 1, 'sauron': 1, 'gandalf': 1, 'balrog': 1, 'galadriel': 1}","['galadriel', 'gandalf', 'saruman', 'gollum']","['boromir', 'balrog', 'sauron', 'frodo']"
Strategic_vs_Strategic,47,7046,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Gondor,20,5,0,False,normal,"{'sauron': 1, 'nazgul': 1, 'legolas': 1, 'saruman': 1, 'wormtongue': 1, 'aragorn': 1}","['sauron', 'nazgul', 'frodo', 'legolas']","['boromir', 'saruman', 'wormtongue', 'aragorn']"
Strategic_vs_Strategic,48,7047,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Shire,15,1,0,False,normal,"{'saruman': 1, 'wormtongue': 1, 'legolas': 1, 'nazgul': 1, 'aragorn': 1, 'gollum': 1, 'gandalf': 1}","['balrog', 'nazgul', 'aragorn', 'gollum']","['gandalf', 'saruman', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,49,7048,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Shire,16,4,0,False,normal,"{'saruman': 1, 'wormtongue': 1, 'nazgul': 1, 'aragorn': 1, 'boromir': 1, 'gandalf': 1}","['boromir', 'balrog', 'saruman', 'wormtongue']","['galadriel', 'gandalf', 'nazgul', 'aragorn']"
Strategic_vs_Strategic,50,7049,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Rohan,18,6,0,False,normal,"{'sauron': 1, 'wormtongue': 1, 'aragorn': 1, 'gollum': 1, 'saruman': 1, 'legolas': 1, 'balrog': 1}","['sauron', 'wormtongue', 'aragorn', 'gollum']","['balrog', 'saruman', 'frodo', 'legolas']"
Strategic_vs_Strategic,51,7050,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Shire,20,3,0,False,normal,"{'wormtongue': 1, 'aragorn': 1, 'nazgul': 1, 'gandalf': 1, 'balrog': 1, 'galadriel': 1}","['galadriel', 'gandalf', 'wormtongue', 'aragorn']","['boromir', 'balrog', 'nazgul', 'frodo']"
Strategic_vs_Strategic,52,7051,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Shire,18,0,6,False,normal,"{'sauron': 1, 'wormtongue': 1, 'saruman': 1, 'boromir': 1, 'legolas': 1}","['galadriel', 'gandalf', 'saruman', 'legolas']","['boromir', 'balrog', 'sauron', 'wormtongue']"
Strategic_vs_Strategic,53,7052,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Shire,15,2,0,False,normal,"{'nazgul': 1, 'legolas': 1, 'gollum': 1, 'gandalf': 1}","['galadriel', 'gandalf', 'nazgul', 'legolas']","['boromir', 'balrog', 'frodo', 'gollum']"
Strategic_vs_Strategic,54,7053,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Gondor,17,0,3,False,normal,"{'sauron': 1, 'legolas': 1, 'nazgul': 1, 'aragorn': 1, 'gollum': 1, 'boromir': 1, 'gandalf': 1}","['boromir', 'sauron', 'frodo', 'legolas']","['gandalf', 'nazgul', 'aragorn', 'gollum']"
Strategic_vs_Strategic,55,7054,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Rohan,12,0,6,False,normal,"{'sauron': 1, 'nazgul': 1, 'gollum': 1, 'saruman': 1, 'legolas': 1, 'boromir': 1}","['galadriel', 'gandalf', 'saruman', 'legolas']","['boromir', 'sauron', 'nazgul', 'gollum']"
Strategic_vs_Strategic,56,7055,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Shire,18,2,1,False,normal,"{'nazgul': 1, 'boromir': 1, 'aragorn': 1, 'saruman': 1, 'wormtongue': 1, 'gollum': 1, 'gandalf': 1}","['boromir', 'balrog', 'saruman', 'wormtongue', 'gollum']","['gandalf', 'nazgul', 'aragorn']"
Strategic_vs_Strategic,57,7056,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Gondor,16,1,0,False,normal,"{'nazgul': 1, 'legolas': 1, 'saruman': 1, 'wormtongue': 1, 'aragorn': 1, 'gandalf': 1}","['gandalf', 'saruman', 'wormtongue', 'aragorn']","['boromir', 'nazgul', 'frodo', 'legolas']"
Strategic_vs_Strategic,58,7057,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Gondor,19,3,0,False,normal,"{'saruman': 1, 'wormtongue': 1, 'gandalf': 1, 'aragorn': 1, 'sauron': 1, 'nazgul': 1, 'gollum': 1}","['gandalf', 'sauron', 'nazgul', 'frodo', 'gollum']","['saruman', 'wormtongue', 'aragorn']"
Strategic_vs_Strategic,59,7058,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Shire,10,0,1,False,normal,"{'nazgul': 1, 'gollum': 1, 'sauron': 1, 'legolas': 1, 'boromir': 1}","['galadriel', 'gandalf', 'sauron', 'legolas']","['boromir', 'balrog', 'nazgul', 'gollum']"
Strategic_vs_Strategic,60,7059,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Rohan,15,0,6,False,normal,"{'nazgul': 1, 'legolas': 1, 'wormtongue': 1, 'aragorn': 1, 'gollum': 1, 'gandalf': 1}","['boromir', 'wormtongue', 'aragorn', 'gollum']","['gandalf', 'nazgul', 'frodo', 'legolas']"
Strategic_vs_Strategic,61,7060,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Gondor,17,0,2,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'nazgul': 1, 'gandalf': 1, 'galadriel': 1}","['gandalf', 'nazgul', 'frodo']","['galadriel', 'balrog', 'sauron', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,62,7061,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Shire,15,0,5,False,normal,"{'nazgul': 1, 'aragorn': 1, 'sauron': 1, 'legolas': 1, 'boromir': 1, 'balrog': 1}","['galadriel', 'balrog', 'sauron', 'frodo', 'legolas']","['boromir', 'nazgul', 'aragorn']"
Strategic_vs_Strategic,63,7062,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Gondor,16,3,0,False,normal,"{'saruman': 1, 'legolas': 1, 'sauron': 1, 'nazgul': 1, 'aragorn': 1, 'galadriel': 1}","['galadriel', 'sauron', 'nazgul', 'aragorn']","['gandalf', 'saruman', 'frodo', 'legolas']"
Strategic_vs_Strategic,64,7063,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Gondor,15,6,0,False,normal,"{'sauron': 1, 'nazgul': 1, 'aragorn': 1, 'saruman': 1, 'wormtongue': 1, 'boromir': 1, 'balrog': 1}","['boromir', 'sauron', 'nazgul', 'aragorn']","['balrog', 'saruman', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,65,7064,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Rohan,19,0,6,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'nazgul': 1, 'gandalf': 1, 'balrog': 1}","['boromir', 'balrog', 'nazgul', 'frodo']","['gandalf', 'sauron', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,66,7065,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Rohan,17,3,1,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'nazgul': 1, 'aragorn': 1, 'gollum': 1}","['galadriel', 'nazgul', 'aragorn', 'gollum']","['gandalf', 'sauron', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,67,7066,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Shire,17,3,1,False,normal,"{'sauron': 1, 'aragorn': 1, 'gollum': 1, 'nazgul': 1, 'legolas': 1, 'boromir': 1, 'galadriel': 1}","['galadriel', 'balrog', 'sauron', 'aragorn', 'gollum']","['boromir', 'nazgul', 'legolas']"
Strategic_vs_Strategic,68,7067,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Rohan,13,0,0,False,normal,"{'saruman': 1, 'gollum': 1, 'wormtongue': 1, 'legolas': 1, 'boromir': 1}","['galadriel', 'balrog', 'wormtongue', 'legolas']","['boromir', 'saruman', 'frodo', 'gollum']"
Strategic_vs_Strategic,69,7068,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Gondor,16,1,0,False,normal,"{'sauron': 1, 'gollum': 1, 'nazgul': 1, 'legolas': 1, 'gandalf': 1}","['gandalf', 'nazgul', 'legolas']","['galadriel', 'balrog', 'sauron', 'frodo', 'gollum']"
Strategic_vs_Strategic,70,7069,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Rohan,18,1,1,False,normal,"{'saruman': 1, 'legolas': 1, 'sauron': 1, 'nazgul': 1, 'aragorn': 1, 'boromir': 1}","['galadriel', 'saruman', 'frodo', 'legolas']","['boromir', 'sauron', 'nazgul', 'aragorn']"
Strategic_vs_Strategic,71,7070,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Shire,20,0,6,False,normal,"{'nazgul': 1, 'legolas': 1, 'wormtongue': 1, 'aragorn': 1, 'gollum': 1, 'gandalf': 1}","['boromir', 'nazgul', 'frodo', 'legolas']","['gandalf', 'wormtongue', 'aragorn', 'gollum']"
Strategic_vs_Strategic,72,7071,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Rohan,17,0,3,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'nazgul': 1, 'gandalf': 1, 'balrog': 1}","['galadriel', 'balrog', 'nazgul', 'frodo']","['gandalf', 'sauron', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,73,7072,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Mordor,15,2,0,False,normal,"{'sauron': 1, 'legolas': 1, 'saruman': 1, 'gollum': 1, 'boromir': 1, 'gandalf': 1}","['boromir', 'balrog', 'sauron', 'legolas']","['galadriel', 'gandalf', 'saruman', 'gollum']"
Strategic_vs_Strategic,74,7073,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Shire,15,0,1,False,normal,"{'saruman': 1, 'aragorn': 1, 'sauron': 1, 'gollum': 1, 'gandalf': 1, 'boromir': 1}","['boromir', 'balrog', 'sauron', 'frodo', 'gollum']","['gandalf', 'saruman', 'aragorn']"
Strategic_vs_Strategic,75,7074,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Shire,17,2,1,False,normal,"{'saruman': 1, 'gollum': 1, 'sauron': 1, 'wormtongue': 1, 'aragorn': 1, 'boromir': 1}","['galadriel', 'saruman', 'frodo', 'gollum']","['boromir', 'sauron', 'wormtongue', 'aragorn']"
Strategic_vs_Strategic,76,7075,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Mordor,18,0,0,False,normal,"{'saruman': 1, 'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'boromir': 1}","['galadriel', 'balrog', 'saruman', 'frodo']","['boromir', 'sauron', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,77,7076,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Rohan,20,1,3,False,normal,"{'nazgul': 1, 'saruman': 1, 'wormtongue': 1, 'aragorn': 1, 'gandalf': 1, 'balrog': 1}","['galadriel', 'balrog', 'nazgul', 'frodo']","['gandalf', 'saruman', 'wormtongue', 'aragorn']"
Strategic_vs_Strategic,78,7077,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Mordor,18,0,4,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'nazgul': 1, 'aragorn': 1, 'gandalf': 1, 'balrog': 1}","['galadriel', 'balrog', 'nazgul', 'aragorn']","['gandalf', 'sauron', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,79,7078,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Mordor,14,0,1,False,normal,"{'sauron': 1, 'nazgul': 1, 'saruman': 1, 'wormtongue': 1, 'legolas': 1, 'boromir': 1}","['galadriel', 'sauron', 'nazgul', 'frodo']","['boromir', 'saruman', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,80,7079,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Rohan,14,0,6,False,normal,"{'sauron': 1, 'legolas': 1, 'wormtongue': 1, 'gollum': 1, 'gandalf': 1, 'balrog': 1, 'galadriel': 1}","['boromir', 'balrog', 'sauron', 'legolas']","['galadriel', 'gandalf', 'wormtongue', 'gollum']"
Strategic_vs_Strategic,81,7080,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Shire,20,0,5,False,normal,"{'wormtongue': 1, 'legolas': 1, 'sauron': 1, 'gollum': 1, 'boromir': 1, 'gandalf': 1, 'balrog': 1}","['boromir', 'balrog', 'wormtongue', 'legolas']","['gandalf', 'sauron', 'frodo', 'gollum']"
Strategic_vs_Strategic,82,7081,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Mordor,19,0,6,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'saruman': 1, 'gandalf': 1, 'gollum': 1}","['boromir', 'saruman', 'frodo', 'gollum']","['gandalf', 'sauron', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,83,7082,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P2,Shire,21,6,0,False,normal,"{'saruman': 1, 'legolas': 1, 'sauron': 1, 'wormtongue': 1, 'aragorn': 1, 'balrog': 1, 'galadriel': 1}","['galadriel', 'sauron', 'wormtongue', 'aragorn']","['balrog', 'saruman', 'frodo', 'legolas']"
Strategic_vs_Strategic,84,7083,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Rohan,14,0,0,False,normal,"{'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'nazgul': 1, 'boromir': 1, 'gandalf': 1}","['galadriel', 'gandalf', 'sauron', 'wormtongue', 'legolas']","['boromir', 'nazgul', 'frodo']"
Strategic_vs_Strategic,85,7084,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Mordor,15,0,0,False,normal,"{'saruman': 1, 'sauron': 1, 'wormtongue': 1, 'legolas': 1, 'boromir': 1}","['boromir', 'saruman', 'frodo']","['galadriel', 'gandalf', 'sauron', 'wormtongue', 'legolas']"
Strategic_vs_Strategic,86,7085,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Rohan,16,0,6,False,normal,"{'nazgul': 1, 'gollum': 1, 'wormtongue': 1, 'legolas': 1, 'boromir': 1, 'balrog': 1}","['galadriel', 'balrog', 'wormtongue', 'legolas']","['boromir', 'nazgul', 'frodo', 'gollum']"
Strategic_vs_Strategic,87,7086,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P2,Strategic,Strategic,P1,Rohan,17,2,0,False,normal,"{'nazgul': 1, 'wormtongue': 1, 'gollum': 1, 'boromir': 1, 'gandalf': 1}","['galadriel', 'gandalf', 'nazgul', 'frodo']","['boromir', 'balrog', 'wormtongue', 'gollum']"
Strategic_vs_Strategic,88,7087,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Gondor,17,0,2,False,normal,"{'sauron': 1, 'wormtongue': 1, 'nazgul': 1, 'legolas': 1, 'boromir': 1, 'gandalf': 1}","['boromir', 'balrog', 'sauron', 'wormtongue']","['galadriel', 'gandalf', 'nazgul', 'legolas']"
Strategic_vs_Strategic,89,7088,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P2,Rohan,15,0,6,False,normal,"{'sauron': 1, 'wormtongue': 1, 'aragorn': 1, 'nazgul': 1, 'gollum': 1, 'gandalf': 1}","['galadriel', 'nazgul', 'frodo', 'gollum']","['gandalf', 'sauron', 'wormtongue', 'aragorn']"
Strategic_vs_Strategic,90,7089,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,P1,Strategic,Strategic,P1,Mordor,20,1,1,False,normal,"{'saruman': 1, 'wormtongue': 1, 'legolas': 1, 'sauron': 1, 'nazgul': 1, 'gandalf': 1}","['galadriel', 'saruman', 'wormtongue', 'legolas']","['gandalf', 'sauron', 'nazgul', 'frodo']"
